STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00085603,3.7,28.0547,-80.5512,20141001,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1.6,0,0,3.1,0,0,89.96,0,0,62.06,0,0,37.18,0,0,35.8,0,0,36.48,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20141101,0,1,1,0,1,1,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,1.5,0,0,3.1,0,0,87.08,1,1,46.04,0,0,36.25,1,1,34.79,0,0,35.53,1,1
GHCND:USC00085603,3.7,28.0547,-80.5512,20141201,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.4,0,0,2.1,0,0,84.92,0,0,44.96,0,0,36.1,0,0,34.66,0,0,35.38,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20150101,0,6,6,0,6,6,0,6,6,0,6,6,4,0,0,1,0,0,1,0,0,1,0,0,2,0,0,84.92,6,6,44.06,6,6,35.91,6,6,34.5,6,6,35.2,6,6
GHCND:USC00085603,3.7,28.0547,-80.5512,20150201,0,0,0,0,0,0,0,2,2,0,2,2,6,0,0,4,0,0,1,0,0,1.6,0,0,4.2,0,0,84.02,0,0,35.06,2,2,35.76,0,0,34.12,2,2,34.92,2,2
GHCND:USC00085603,3.7,28.0547,-80.5512,20150301,1,1,1,0,1,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0.3,0,0,0.9,0,0,89.96,1,1,57.92,1,1,36.77,1,1,35.53,1,1,36.16,1,1
GHCND:USC00085603,3.7,28.0547,-80.5512,20150401,3,1,1,0,1,1,0,1,1,0,1,1,6,0,0,2,0,0,1,0,0,2.3,0,0,4.3,0,0,91.94,1,1,60.98,1,1,37.33,1,1,35.96,1,1,36.64,1,1
GHCND:USC00085603,3.7,28.0547,-80.5512,20150501,8,1,1,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.9,0,0,1.9,0,0,91.04,1,1,66.02,0,0,37.49,1,1,36.18,0,0,36.84,1,1
GHCND:USC00085603,3.7,28.0547,-80.5512,20150601,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,2,0,0,3.7,0,0,95,0,0,71.96,0,0,37.71,0,0,36.43,0,0,37.06,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20150701,14,4,4,0,4,4,0,4,4,0,4,4,13,0,0,6,0,0,4,0,0,2,0,0,9.1,0,0,93.92,4,4,73.04,4,4,37.76,4,4,36.41,4,4,37.08,4,4
GHCND:USC00085603,3.7,28.0547,-80.5512,20150801,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,1,0,0,3.9,0,0,93.02,0,0,71.06,0,0,37.69,0,0,36.27,0,0,36.97,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20150901,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,1,0,0,1.4,0,0,5.5,0,0,91.94,0,0,69.98,0,0,37.47,0,0,36.21,0,0,36.84,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20151001,0,2,1,0,2,1,0,2,1,0,2,1,8,0,0,1,0,0,0,0,0,1,0,0,2.7,0,0,89.06,2,1,64.94,2,1,37.04,2,1,35.94,2,1,36.48,2,1
GHCND:USC00085603,3.7,28.0547,-80.5512,20151101,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,1.9,0,0,3.8,0,0,86,0,0,55.04,0,0,36.84,0,0,35.87,0,0,36.36,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20151201,0,1,1,0,1,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0.2,0,0,1.1,0,0,84.02,1,1,55.94,1,1,36.48,1,1,35.69,1,1,36.09,1,1
GHCND:USC00085603,3.7,28.0547,-80.5512,20160101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,1,0,0,6.9,0,0,84.02,0,0,35.96,0,0,35.56,0,0,34.14,0,0,34.86,0,0
GHCND:USC00085603,3.7,28.0547,-80.5512,20160201,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,2.6,0,0,82.04,0,0,41,0,0,35.82,0,0,34.21,0,0,35.01,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20131201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,1,0,0,0,0,0,0.9,0,0,1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,1,0,0,1.6,0,0,3.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,1,0,0,1.2,0,0,3.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,0,0,0,0.9,0,0,2.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,0,0,0,0.9,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,0,0,0,0.9,0,0,2.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,2,0,0,0,0,0,0.7,0,0,3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,13,0,0,7,0,0,3,0,0,1.4,0,0,8.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,2,0,0,1,0,0,1.3,0,0,3.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20140901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,13,0,0,8,0,0,5,0,0,2.9,0,0,11.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20141001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,2,0,0,1,0,0,1,0,0,2.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20141101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,1,0,0,1.2,0,0,3.4,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20141201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,0,0,0,0.5,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,1,0,0,1,0,0,2.6,0,0,3.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,3,0,0,2,0,0,1.3,0,0,3.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,0,0,0,0.8,0,0,1.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,3,0,0,1,0,0,2.3,0,0,4.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,3,0,0,2,0,0,2,0,0,4.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,6,0,0,3,0,0,2,0,0,2.4,0,0,5.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,5,0,0,3,0,0,1.2,0,0,7.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,11,0,0,4,0,0,2,0,0,3.2,0,0,7.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20150901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,3,0,0,1,0,0,1.8,0,0,5.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20151001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20151101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,1,0,0,1.4,0,0,2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20151201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,1,0,0,1,0,0,1.5,0,0,2.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20160101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,6,0,0,2,0,0,2.3,0,0,8.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20160201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,2,0,0,1,0,0,0,0,0,0.6,0,0,1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0050,5.5,28.1825,-80.6524,20160301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,1,0,0,1.9,0,0,3.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,3,0,0,0,0,0,0.8,0,0,2.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1,0,0,2.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,4,0,0,0,0,0,0.9,0,0,3.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,1,0,0,0,0,0,1,0,0,2.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,15,0,0,8,0,0,3,0,0,2.8,0,0,10.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,2,0,0,0,0,0,0.9,0,0,4.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20140901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,15,0,0,9,0,0,3,0,0,3.3,0,0,12.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20141001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,1,0,0,1.4,0,0,2.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20141101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,2,0,0,2,0,0,1.6,0,0,4.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20141201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,1,0,0,0,0,0,0.5,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,1,0,0,1,0,0,2.5,0,0,3.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,3,0,0,1,0,0,1.1,0,0,2.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,0,0,0,0,0,0,0.4,0,0,0.7,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150401,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,7,0,0,3,0,0,2,0,0,1.3,0,0,3.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150501,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,3,0,0,2,0,0,2.5,0,0,4.6,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150601,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,3,0,0,1,0,0,2.1,0,0,4.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150701,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,14,0,0,7,0,0,5,0,0,2.9,0,0,13.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,12,0,0,6,0,0,2,0,0,1.7,0,0,6.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20150901,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,13,0,0,4,0,0,1,0,0,1.8,0,0,6.2,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20151001,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20151101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,5,0,0,2,0,0,1,0,0,2.7,0,0,4.3,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20151201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,1,0,0,1,0,0,1.4,0,0,2.1,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20160101,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,10,0,0,5,0,0,2,0,0,1.8,0,0,6.8,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20160201,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,3,0,0,2,0,0,0,0,0,0.6,0,0,1.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:US1FLBV0051,10.4,28.2158,-80.6841,20160301,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,4,0,0,2,0,0,2,0,0,2.3,0,0,3.9,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20000701,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,4,0,0,2,0,0,9.8,0,0,96.98,0,0,69.98,0,0,37.78,0,0,36.09,0,0,36.93,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20000801,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,1.6,0,0,3.5,0,0,93.02,0,0,69.08,0,0,37.69,0,0,36.14,0,0,36.91,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20000901,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,1.7,0,0,8.4,0,0,93.02,0,0,69.98,0,0,37.58,0,0,36.21,0,0,36.9,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20001001,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,2.3,0,0,5.2,0,0,89.96,0,0,53.06,0,0,36.97,0,0,35.4,0,0,36.18,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20001101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0,0,84.92,0,0,39.92,0,0,36.46,0,0,34.38,0,0,35.42,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20001201,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0,82.94,0,0,28.04,0,0,35.89,0,0,33.85,0,0,34.88,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010101,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,86,0,0,28.04,0,0,35.69,0,0,33.13,0,0,34.41,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010201,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.1,0,0,1.2,0,0,87.08,0,0,37.04,0,0,36.54,0,0,34.65,0,0,35.6,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010301,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,1.6,0,0,3.6,0,0,89.96,0,0,39.02,0,0,36.61,0,0,34.47,0,0,35.53,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010401,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,0,91.04,0,0,46.94,0,0,36.84,0,0,35.04,0,0,35.94,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010501,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,2,0,0,5.5,0,0,91.94,0,0,59,0,0,37.2,0,0,35.58,0,0,36.39,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010601,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,1.3,0,0,6.2,0,0,93.92,0,0,66.02,0,0,37.63,0,0,35.91,0,0,36.77,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010701,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,4,0,0,3.2,0,0,11.3,0,0,91.94,0,0,71.06,0,0,37.58,0,0,36.19,0,0,36.88,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010801,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,2.6,0,0,6.1,0,0,91.94,0,0,69.98,0,0,37.63,0,0,36.1,0,0,36.88,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20010901,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,4,0,0,2,0,0,11.6,0,0,91.04,0,0,66.02,0,0,37.29,0,0,35.98,0,0,36.64,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20011001,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,1.1,0,0,4.7,0,0,91.94,0,0,50,0,0,36.97,0,0,35.65,0,0,36.3,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20011101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,2.7,0,0,5.3,0,0,82.94,0,0,53.96,0,0,36.57,0,0,35.04,0,0,35.82,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20011201,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0,0,84.02,0,0,35.96,0,0,36.41,0,0,34.75,0,0,35.58,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020101,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0.9,0,0,2.1,0,0,84.02,0,0,30.02,0,0,36.1,0,0,34.02,0,0,35.06,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1.2,0,0,2.8,0,0,82.04,0,0,35.06,0,0,36.01,0,0,34.11,0,0,35.06,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,89.06,0,0,41,0,0,36.66,0,0,34.81,0,0,35.73,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020401,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1.9,0,0,2.6,0,0,89.06,0,0,57.92,0,0,37.08,0,0,35.42,0,0,36.25,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020501,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.7,0,0,1.5,0,0,95,0,0,64.04,0,0,37.38,0,0,35.85,0,0,36.61,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020601,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,1,0,0,1.7,0,0,8.7,0,0,93.92,0,0,69.08,0,0,37.44,0,0,36.01,0,0,36.72,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020701,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,1.4,0,0,4.9,0,0,93.92,0,0,69.08,0,0,37.63,0,0,36.12,0,0,36.88,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020801,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,2,0,0,2.4,0,0,9.4,0,0,93.92,0,0,69.98,0,0,37.63,0,0,36.16,0,0,36.9,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20020901,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.4,0,0,1.6,0,0,91.04,0,0,71.06,0,0,37.63,0,0,36.34,0,0,36.99,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20021001,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,2.3,0,0,5.1,0,0,91.94,0,0,57.92,0,0,37.42,0,0,35.78,0,0,36.61,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20021101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1.6,0,0,1.9,0,0,89.06,0,0,39.02,0,0,36.46,0,0,34.36,0,0,35.42,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20021201,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,2,0,0,5.1,0,0,10.3,0,0,84.92,0,0,35.96,0,0,35.87,0,0,33.84,0,0,34.84,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20030101,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0.7,0,0,0.8,0,0,77,0,0,28.94,0,0,35.44,0,0,32.99,0,0,34.21,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20030201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.6,0,0,1.7,0,0,87.98,0,0,39.02,0,0,36.21,0,0,34.16,0,0,35.19,0,0
GHCND:USW00012838,8.2,28.10111,-80.64389,20030301,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0.6,0,0,3.1,0,0,91.04,0,0,44.96,0,0,36.84,0,0,35.15,0,0,36,0,0
